author_uid,article_uid
0000-0001-6100-5081,29021744
0000-0001-6100-5081,32054677
0000-0001-6106-3708,22530158
0000-0001-6108-0807,35868812
0000-0001-6109-1338,26526972
0000-0001-6109-1338,27627784
0000-0001-6109-1338,29540691
0000-0001-6112-9033,35868812
0000-0001-6113-0798,19427517
0000-0001-6114-2705,20813246
0000-0001-6114-9210,35868812
0000-0001-6117-1194,30340039
0000-0001-6117-2816,30186373
0000-0001-6117-2816,31332235
0000-0001-6117-4379,27597115
0000-0001-6117-4379,28728966
0000-0001-6120-2712,20813246
0000-0001-6125-9081,35868812
0000-0001-6128-3372,20428506
0000-0001-6128-5175,18394479
0000-0001-6128-7779,18394479
0000-0001-6131-2532,19427517
0000-0001-6134-4569,28744923
0000-0001-6136-2660,35868812
0000-0001-6140-017X,29692702
0000-0001-6140-017X,30559644
0000-0001-6140-017X,35237122
0000-0001-6140-9326,24819610
0000-0001-6141-3317,20813246
0000-0001-6142-4518,35868812
0000-0001-6143-9840,35868812
0000-0001-6144-4092,35237999
0000-0001-6144-4092,35477759
0000-0001-6146-718X,34826825
0000-0001-6146-718X,36848679
0000-0001-6150-7284,35868812
0000-0001-6152-595X,21187899
0000-0001-6152-595X,23727338
0000-0001-6152-595X,24130519
0000-0001-6152-595X,24550786
0000-0001-6152-595X,25077940
0000-0001-6152-595X,25278837
0000-0001-6152-595X,26778971
0000-0001-6152-595X,28453975
0000-0001-6152-595X,28701532
0000-0001-6152-595X,31413258
0000-0001-6152-595X,32393820
0000-0001-6152-595X,36627284
0000-0001-6155-9439,27591116
0000-0001-6156-2240,35801638
0000-0001-6156-5046,31167127
0000-0001-6156-6671,26619150
0000-0001-6158-7683,20813246
0000-0001-6158-7851,37495761
0000-0001-6159-9473,20813246
0000-0001-6160-2644,19830842
0000-0001-6160-2644,22357664
0000-0001-6160-2644,22754499
0000-0001-6160-2644,22907992
0000-0001-6160-2644,35802727
0000-0001-6161-4311,34795565
0000-0001-6170-144X,19427517
0000-0001-6173-1884,38228893
0000-0001-6174-1660,30939135
0000-0001-6175-9676,17674172
0000-0001-6175-9676,18928372
0000-0001-6175-9676,21079740
0000-0001-6175-9676,21408148
0000-0001-6175-9676,26193453
0000-0001-6175-9676,26730737
0000-0001-6175-9676,29967410
0000-0001-6177-5385,35868812
0000-0001-6181-7709,19427517
0000-0001-6182-4677,32103826
0000-0001-6190-2882,24440413
0000-0001-6192-1530,38671740
0000-0001-6194-4468,19427517
0000-0001-6194-4927,29659566
0000-0001-6195-3233,25683259
0000-0001-6196-0409,20813246
0000-0001-6196-9788,20813246
0000-0001-6199-1221,35196487
0000-0001-6199-1870,29234075
0000-0001-6199-908X,35868812
0000-0001-6200-4216,18394479
0000-0001-6202-0662,35868812
0000-0001-6206-0672,36984809
0000-0001-6206-5019,18394479
0000-0001-6209-926X,18394479
0000-0001-6211-6293,25695647
0000-0001-6213-6868,18394479
0000-0001-6217-0468,20813246
0000-0001-6220-0727,19427517
0000-0001-6220-6651,28386392
0000-0001-6221-7203,31018039
0000-0001-6221-9321,33114694
0000-0001-6222-4761,29220439
0000-0001-6223-5110,20813246
0000-0001-6224-1430,29556797
0000-0001-6225-5365,31173344
0000-0001-6225-7803,19427517
0000-0001-6226-7243,18394479
0000-0001-6229-1841,20813246
0000-0001-6230-3275,30937439
0000-0001-6232-9969,24187539
0000-0001-6233-1866,24312047
0000-0001-6237-3863,37833914
0000-0001-6238-7069,28699046
0000-0001-6239-6723,19427517
0000-0001-6241-4055,18394479
0000-0001-6241-6675,25679780
0000-0001-6242-7761,25165435
0000-0001-6242-7761,29779896
0000-0001-6243-8831,23482083
0000-0001-6243-8831,32354662
0000-0001-6243-9455,30146317
0000-0001-6249-2977,30277621
0000-0001-6249-3013,19427517
0000-0001-6250-5651,34173051
0000-0001-6250-5651,38411726
0000-0001-6251-5120,18394479
0000-0001-6256-3747,19427517
0000-0001-6257-7890,33720935
0000-0001-6259-1211,35868812
0000-0001-6261-1163,25157963
0000-0001-6264-7027,18568015
0000-0001-6264-7027,20529125
0000-0001-6264-7027,22251963
0000-0001-6264-7027,23385869
0000-0001-6264-7027,23933753
0000-0001-6264-7027,24012001
0000-0001-6264-7027,24549207
0000-0001-6264-7027,26063906
0000-0001-6264-7027,26359400
0000-0001-6264-7027,28088067
0000-0001-6264-7027,28394324
0000-0001-6264-7027,29915195
0000-0001-6264-7027,30359598
0000-0001-6265-3670,35630895
0000-0001-6265-9917,22557965
0000-0001-6265-9917,27747821
0000-0001-6265-9917,31596053
0000-0001-6265-9917,31658260
0000-0001-6265-9917,31784578
0000-0001-6268-2965,22683681
0000-0001-6269-5387,19427517
0000-0001-6270-2268,20813246
0000-0001-6271-1762,20813246
0000-0001-6274-1646,18394479
0000-0001-6274-2278,19427517
0000-0001-6277-6830,31388027
0000-0001-6277-7948,30856552
0000-0001-6278-4187,28117774
0000-0001-6278-9973,29593086
0000-0001-6279-6727,31887157
0000-0001-6279-6727,33312155
0000-0001-6281-1691,24904400
0000-0001-6281-1691,28111547
0000-0001-6284-3845,19427517
0000-0001-6284-9913,34616067
0000-0001-6284-9913,36577383
0000-0001-6284-9913,37095130
0000-0001-6286-6895,21423512
0000-0001-6288-2692,31031588
0000-0001-6289-6891,23312517
0000-0001-6289-6891,33034285
0000-0001-6290-5452,29540691
0000-0001-6292-1161,18394479
0000-0001-6294-7513,34534454
0000-0001-6294-7513,34616075
0000-0001-6295-0026,25744881
0000-0001-6295-0026,28539791
0000-0001-6295-7148,36542673
0000-0001-6295-7148,36602951
0000-0001-6296-1286,19427517
0000-0001-6302-5238,18394479
0000-0001-6302-8631,33190601
0000-0001-6302-8631,33227425
0000-0001-6303-5671,24734019
0000-0001-6306-080X,31024259
0000-0001-6315-3010,35985893
0000-0001-6315-9594,20644538
0000-0001-6315-9594,29761270
0000-0001-6316-3278,18394479
0000-0001-6317-2641,31548592
0000-0001-6324-4115,25446351
0000-0001-6324-4115,27890828
0000-0001-6324-4115,28867588
0000-0001-6325-0064,23616537
0000-0001-6327-885X,35868812
0000-0001-6329-2520,35396593
0000-0001-6330-1001,33785667
0000-0001-6330-558X,18394479
0000-0001-6331-2077,19427517
0000-0001-6332-385X,24223550
0000-0001-6332-756X,38503769
0000-0001-6335-1578,35868812
0000-0001-6336-5566,35868812
0000-0001-6339-8130,25710837
0000-0001-6341-8402,35868812
0000-0001-6342-0940,18394479
0000-0001-6342-8475,20813246
0000-0001-6344-0773,28203145
0000-0001-6352-3077,31767896
0000-0001-6355-6135,29081006
0000-0001-6355-6135,30756190
0000-0001-6356-0257,19427517
0000-0001-6359-1432,34093866
0000-0001-6360-7959,30623647
0000-0001-6363-2759,26409749
0000-0001-6363-2759,30305712
0000-0001-6363-392X,24904320
0000-0001-6365-8254,29513653
0000-0001-6366-9113,20813246
0000-0001-6367-8466,32872364
0000-0001-6368-5092,21795628
0000-0001-6369-962X,18394479
0000-0001-6371-747X,35210622
0000-0001-6371-9360,35868812
0000-0001-6373-4763,31551707
0000-0001-6373-5571,35868812
0000-0001-6374-8997,23060792
0000-0001-6374-8997,30388120
0000-0001-6375-3622,35868812
0000-0001-6376-9368,18795101
0000-0001-6376-9368,28728966
0000-0001-6379-3616,35868812
0000-0001-6379-8601,27589961
0000-0001-6381-0375,38091404
0000-0001-6381-8916,24478627
0000-0001-6383-2689,35868812
0000-0001-6383-3104,33848473
0000-0001-6385-5733,35868812
0000-0001-6388-4286,30222740
0000-0001-6388-4286,32520422
0000-0001-6388-4286,33513130
0000-0001-6388-4286,PPR661858
0000-0001-6388-4286,PPR661868
0000-0001-6388-4286,PPR704666
0000-0001-6388-9503,18394479
0000-0001-6389-9779,33170122
0000-0001-6392-6634,34644593
0000-0001-6393-0713,35868812
0000-0001-6393-1644,35868812
0000-0001-6395-1602,18394479
0000-0001-6395-8142,38550989
0000-0001-6397-3094,34539376
0000-0001-6398-229X,30519159
0000-0001-6398-3444,37663748
0000-0001-6398-5327,19427517
0000-0001-6398-9520,35451150
0000-0001-6400-0526,27589961
0000-0001-6400-0526,28605770
0000-0001-6400-1107,31237563
0000-0001-6408-1602,19427517
0000-0001-6409-979X,34820636
0000-0001-6412-0114,27862192
0000-0001-6412-0114,30859571
0000-0001-6412-0114,31495573
0000-0001-6412-0114,32380050
0000-0001-6418-0977,32846139
0000-0001-6418-5460,23042082
0000-0001-6418-5460,28182735
0000-0001-6419-7373,31585092
0000-0001-6419-7963,35868812
0000-0001-6422-3359,29947585
0000-0001-6425-9167,32733210
0000-0001-6427-9301,18394479
0000-0001-6429-814X,20813246
0000-0001-6430-0473,35868812
0000-0001-6430-7210,19427517
0000-0001-6433-9212,19427517
0000-0001-6435-0593,20813246
0000-0001-6439-764X,29797362
0000-0001-6440-3720,25505119
0000-0001-6442-4409,19427517
0000-0001-6444-002X,26930293
0000-0001-6445-3947,18394479
0000-0001-6447-9573,37627800
0000-0001-6450-4716,31050662
0000-0001-6452-9964,20347998
0000-0001-6456-9931,35868812
0000-0001-6462-9439,31116972
0000-0001-6462-9439,37430038
0000-0001-6463-0587,19194527
0000-0001-6463-6997,22710612
0000-0001-6463-9645,35743267
0000-0001-6465-8424,35447958
0000-0001-6468-1210,35868812
0000-0001-6469-2550,24561256
0000-0001-6472-1075,35701402
0000-0001-6472-150X,18279369
0000-0001-6472-150X,18394479
0000-0001-6472-150X,25339864
0000-0001-6473-1740,29189773
0000-0001-6473-2743,20813246
0000-0001-6475-6366,27378836
0000-0001-6476-8535,33053337
0000-0001-6478-8392,20813246
0000-0001-6479-9470,19427517
0000-0001-6480-7063,35868812
0000-0001-6482-8067,18400934
0000-0001-6482-8067,21240273
0000-0001-6482-8067,22595786
0000-0001-6482-8067,23874270
0000-0001-6482-8067,23889937
0000-0001-6482-8067,23958663
0000-0001-6482-8067,25177288
0000-0001-6482-8067,25265066
0000-0001-6482-8067,25768881
0000-0001-6482-8067,25823865
0000-0001-6482-8067,25995352
0000-0001-6482-8067,26083597
0000-0001-6482-8067,26176664
0000-0001-6482-8067,26247865
0000-0001-6482-8067,26451478
0000-0001-6482-8067,26727548
0000-0001-6482-8067,27382147
0000-0001-6482-8067,28569837
0000-0001-6482-8067,29459718
0000-0001-6482-8067,34534203
0000-0001-6482-9633,18394479
0000-0001-6484-0939,19427517
0000-0001-6485-664X,22884329
0000-0001-6485-664X,25071470
0000-0001-6492-872X,20813246
0000-0001-6494-2660,18394479
0000-0001-6494-5685,35868812
0000-0001-6494-6944,20813246
0000-0001-6497-9754,33456578
0000-0001-6498-2590,21338885
0000-0001-6498-2590,25529141
0000-0001-6498-2590,26359774
0000-0001-6498-3534,18394479
0000-0001-6499-1518,30089879
0000-0001-6499-7274,20813246
0000-0001-6499-8648,28252249
0000-0001-6500-5783,38391597
0000-0001-6507-1633,18394479
0000-0001-6508-8910,29045839
0000-0001-6509-1001,20159454
0000-0001-6509-1001,21945274
0000-0001-6509-1001,22366760
0000-0001-6509-1001,22912602
0000-0001-6510-3121,38137479
0000-0001-6512-4686,26545098
0000-0001-6512-9065,18801922
0000-0001-6512-9065,22654827
0000-0001-6512-9065,22745599
0000-0001-6512-9065,24076546
0000-0001-6512-9065,25159586
0000-0001-6512-9065,26296747
0000-0001-6515-7795,20813246
0000-0001-6519-1061,30618651
0000-0001-6519-3120,35868812
0000-0001-6524-2893,35080429
0000-0001-6524-5883,18394479
0000-0001-6525-6814,19578989
0000-0001-6525-6814,21915690
0000-0001-6525-6814,23284281
0000-0001-6525-6814,23761760
0000-0001-6525-6814,25006663
0000-0001-6525-6814,28093547
0000-0001-6525-6814,35764852
0000-0001-6526-8081,18394479
0000-0001-6531-5706,37914409
0000-0001-6532-1575,35047039
0000-0001-6533-5918,36434363
0000-0001-6534-3993,27571195
0000-0001-6542-4881,35868812
0000-0001-6544-409X,19427517
0000-0001-6545-8889,35868812
0000-0001-6548-4016,31216562
0000-0001-6553-057X,20617186
0000-0001-6553-057X,21154911
0000-0001-6553-057X,22159102
0000-0001-6553-057X,24348339
0000-0001-6553-057X,27605614
0000-0001-6554-1893,22467830
0000-0001-6555-0685,35868812
0000-0001-6557-1195,35868812
0000-0001-6564-0314,31320556
0000-0001-6565-306X,18394479
0000-0001-6567-053X,20813246
0000-0001-6567-9059,29752898
0000-0001-6567-9059,34135326
0000-0001-6569-2843,35868812
0000-0001-6569-9412,26613567
0000-0001-6571-2875,19427517
0000-0001-6571-5742,26916562
0000-0001-6571-5742,34370727
0000-0001-6571-5742,35857898
0000-0001-6571-5742,37137938
0000-0001-6571-5910,26946128
0000-0001-6573-2649,20813246
0000-0001-6575-0812,26296747
0000-0001-6575-3685,22046121
0000-0001-6575-3685,28591219
0000-0001-6575-3685,28774782
0000-0001-6577-2827,36158879
0000-0001-6578-6460,24782707
0000-0001-6584-2282,27498872
0000-0001-6584-6523,36848679
0000-0001-6584-9660,26232230
0000-0001-6586-1176,36614984
0000-0001-6587-1016,24734019
0000-0001-6587-2625,19427517
0000-0001-6587-6562,31701150
0000-0001-6594-2398,32467170
0000-0001-6594-6946,23629582
0000-0001-6594-6946,32572236
0000-0001-6595-2473,32202027
0000-0001-6596-9566,32328422
0000-0001-6604-0257,31745093
0000-0001-6604-2105,19427517
0000-0001-6604-547X,19427517
0000-0001-6604-6923,34215734
0000-0001-6604-9155,34916659
0000-0001-6608-6474,35868812
0000-0001-6610-808X,18394479
0000-0001-6611-1123,18394479
0000-0001-6611-6880,26303046
0000-0001-6611-8245,19427517
0000-0001-6614-1031,28721455
0000-0001-6614-1031,29387782
0000-0001-6614-1031,30060007
0000-0001-6614-1031,31665237
0000-0001-6614-1031,32054677
0000-0001-6614-1031,32814795
0000-0001-6614-1031,35528948
0000-0001-6616-1956,18394479
0000-0001-6616-4196,25865885
0000-0001-6616-7493,35868812
0000-0001-6617-8088,35868812
0000-0001-6619-7502,32940606
0000-0001-6620-2615,37631975
0000-0001-6620-6448,19427517
0000-0001-6623-1037,21209836
0000-0001-6626-4912,35868812
0000-0001-6626-7435,36284123
0000-0001-6626-7435,38295323
0000-0001-6628-5318,30334186
0000-0001-6631-8706,20813246
0000-0001-6637-7239,26087164
0000-0001-6638-2687,36070028
0000-0001-6638-9811,37729344
0000-0001-6639-2789,24656256
0000-0001-6641-1222,32858884
0000-0001-6641-3746,19427517
0000-0001-6642-7136,36602951
0000-0001-6644-5983,30136950
0000-0001-6646-0657,20813246
0000-0001-6648-7075,27458345
0000-0001-6648-7075,28223930
0000-0001-6648-7868,18394479
0000-0001-6649-3694,32332789
0000-0001-6654-2548,20813246
0000-0001-6654-3057,36031184
0000-0001-6654-3057,37804250
0000-0001-6654-4332,37824615
0000-0001-6664-8705,18586074
0000-0001-6664-8705,22347168
0000-0001-6668-7202,34737414
0000-0001-6668-9996,30382198
0000-0001-6669-0444,20813246
0000-0001-6669-4373,35641587
0000-0001-6669-4373,37723241
0000-0001-6670-0438,31272478
0000-0001-6670-157X,34613782
0000-0001-6676-4706,26087164
0000-0001-6680-0703,20813246
0000-0001-6680-3613,19595735
0000-0001-6680-9660,29932426
0000-0001-6680-9660,32617751
0000-0001-6682-1512,20813246
0000-0001-6684-1732,35868812
0000-0001-6691-409X,20813246
0000-0001-6693-7531,27589961
0000-0001-6694-5929,24740854
0000-0001-6696-3545,21185319
0000-0001-6696-3545,21423494
0000-0001-6696-3545,22998865
0000-0001-6696-3545,23537500
0000-0001-6696-3545,26072246
0000-0001-6696-3545,30317911
0000-0001-6696-3545,31655091
0000-0001-6700-7491,26613567
0000-0001-6701-2485,19427517
0000-0001-6701-777X,35868812
0000-0001-6702-569X,25826696
0000-0001-6704-4372,18394479
0000-0001-6705-9689,38081838
0000-0001-6705-9769,28601398
0000-0001-6710-1576,20813246
0000-0001-6715-3317,19427517
0000-0001-6715-4598,35868812
0000-0001-6715-6374,24058344
0000-0001-6715-6374,25600109
0000-0001-6720-1921,34613380
0000-0001-6727-3802,28348379
0000-0001-6727-3802,33939923
0000-0001-6727-5883,30655415
0000-0001-6735-5680,36304304
0000-0001-6737-4953,35399834
0000-0001-6737-5374,37441339
0000-0001-6738-1029,33932337
0000-0001-6738-1029,36347441
0000-0001-6738-1862,19427517
0000-0001-6739-3716,20446131
0000-0001-6741-699X,36299900
0000-0001-6742-7146,19427517
0000-0001-6744-4835,38443186
0000-0001-6746-3091,32096758
0000-0001-6748-0422,20813246
0000-0001-6750-9248,22573027
0000-0001-6753-4929,33787967
0000-0001-6753-7513,37998402
0000-0001-6753-8313,18394479
0000-0001-6754-4860,37653922
0000-0001-6754-9338,35868812
0000-0001-6755-8904,19540746
0000-0001-6755-8904,24723851
0000-0001-6755-8904,27865453
0000-0001-6755-8904,28012992
0000-0001-6755-8904,32663353
0000-0001-6757-5587,18394479
0000-0001-6758-1389,36672021
0000-0001-6758-5101,27686222
0000-0001-6760-5301,21152338
0000-0001-6762-0819,36996813
0000-0001-6765-3215,37083527
0000-0001-6765-3864,33766677
0000-0001-6768-0176,34807344
0000-0001-6769-6506,25869861
0000-0001-6769-6784,37221592
0000-0001-6770-7359,38139047
0000-0001-6771-2174,20813246
0000-0001-6778-5680,30971903
0000-0001-6779-6566,20813246
0000-0001-6783-3769,37687953
0000-0001-6784-3780,30263963
0000-0001-6784-3780,33412093
0000-0001-6784-613X,35868812
0000-0001-6784-824X,19427517
0000-0001-6785-4834,30397112
0000-0001-6786-3263,32540413
0000-0001-6788-5016,34471670
0000-0001-6789-2179,18394479
0000-0001-6796-411X,27334849
0000-0001-6796-411X,28959191
0000-0001-6796-411X,34439940
0000-0001-6797-7105,27920095
0000-0001-6798-6140,36572952
0000-0001-6802-7718,22973220
0000-0001-6802-7718,27203563
0000-0001-6807-4741,35868812
0000-0001-6808-7411,35297452
0000-0001-6810-4517,20813246
0000-0001-6820-1130,20813246
0000-0001-6822-3604,37339989
0000-0001-6823-2762,25238956
0000-0001-6827-7549,25359951
0000-0001-6829-519X,20813246
0000-0001-6831-7125,19427517
0000-0001-6831-9008,36097958
0000-0001-6837-201X,19427517
0000-0001-6837-2714,31058383
0000-0001-6842-916X,31498083
0000-0001-6846-1194,38255663
0000-0001-6849-7496,33495243
0000-0001-6849-9088,33932337
0000-0001-6849-9416,18394479
0000-0001-6851-0849,33114694
0000-0001-6854-3755,33932337
0000-0001-6856-2614,18394479
0000-0001-6858-3650,27197636
0000-0001-6859-187X,20813246
0000-0001-6863-8893,32321828
0000-0001-6864-2614,18394479
0000-0001-6866-1540,30859571
0000-0001-6866-1540,31495573
0000-0001-6869-1096,20813246
0000-0001-6870-8409,33348660
0000-0001-6870-8409,35053786
0000-0001-6872-2366,26451489
0000-0001-6872-2366,26500503
0000-0001-6872-2366,27375471
0000-0001-6872-2366,28659782
0000-0001-6872-2366,29117560
0000-0001-6872-2366,31680928
0000-0001-6872-2366,35650191
0000-0001-6872-2366,PPR703541
0000-0001-6874-8929,19427517
0000-0001-6875-6320,19427517
0000-0001-6879-1804,20813246
0000-0001-6879-2858,26843463
0000-0001-6879-2858,28394324
0000-0001-6879-2858,29110301
0000-0001-6880-8936,19427517
0000-0001-6880-9285,20813246
0000-0001-6881-0307,18394479
0000-0001-6882-7993,28360831
0000-0001-6883-6590,33154347
0000-0001-6885-3956,36674825
0000-0001-6887-1767,35844210
0000-0001-6890-9753,37749256
0000-0001-6892-3870,19427517
0000-0001-6893-3809,29221161
0000-0001-6895-137X,24108796
0000-0001-6896-4824,18771743
0000-0001-6900-2168,37609720
0000-0001-6901-2163,37658339
0000-0001-6905-8962,35868812
0000-0001-6912-2370,19427517
0000-0001-6912-6048,20813246
0000-0001-6916-1329,33132880
0000-0001-6916-6533,34143772
0000-0001-6917-2458,31299170
0000-0001-6918-3325,18394479
0000-0001-6919-6273,37676767
0000-0001-6920-1933,35966477
0000-0001-6921-4187,25065440
0000-0001-6921-4187,31705936
0000-0001-6923-6394,36136581
0000-0001-6925-2466,31548592
0000-0001-6926-4643,31745093
0000-0001-6927-0189,35601529
0000-0001-6930-1256,32995858
0000-0001-6932-6859,32413082
0000-0001-6932-6859,32437449
0000-0001-6933-797X,21415913
0000-0001-6933-797X,23129998
0000-0001-6933-797X,25346682
0000-0001-6933-797X,25374534
0000-0001-6933-797X,26041729
0000-0001-6933-797X,26283954
0000-0001-6933-797X,27499740
0000-0001-6933-797X,29917291
0000-0001-6933-797X,30455637
0000-0001-6933-797X,30534066
0000-0001-6933-797X,31022182
0000-0001-6933-797X,31427939
0000-0001-6933-797X,31637330
0000-0001-6933-797X,32841234
0000-0001-6933-797X,37523562
0000-0001-6933-9238,28993231
0000-0001-6935-8172,37237566
0000-0001-6937-5554,20813246
0000-0001-6939-3859,34018704
0000-0001-6940-8088,35868812
0000-0001-6941-3397,31551707
0000-0001-6944-9787,18982117
0000-0001-6945-1190,19427517
0000-0001-6947-7454,18394479
0000-0001-6953-6709,20813246
0000-0001-6960-357X,32308977
0000-0001-6962-4688,19427517
0000-0001-6963-4114,19427517
0000-0001-6966-6810,28699046
0000-0001-6968-2503,22365553
0000-0001-6969-0781,18394479
0000-0001-6969-5478,37073981
0000-0001-6970-2551,37466612
0000-0001-6971-7606,35868812
0000-0001-6971-8086,31302827
0000-0001-6973-3569,35868812
0000-0001-6977-3181,29628188
0000-0001-6977-5638,21779240
0000-0001-6977-5638,22761993
0000-0001-6977-5638,22792056
0000-0001-6977-5638,23129998
0000-0001-6977-5638,23403536
0000-0001-6977-5638,24732632
0000-0001-6977-5638,24847242
0000-0001-6977-5638,25346682
0000-0001-6977-5638,30013083
0000-0001-6980-8372,30631270
0000-0001-6980-8751,19427517
0000-0001-6982-5658,23824758
0000-0001-6982-5658,25128317
0000-0001-6982-9288,23824758
0000-0001-6983-0270,19427517
0000-0001-6983-0641,25632148
0000-0001-6984-7515,35868812
