author_uid,institution_uid,start_date,end_date
0000-0001-5177-6747,12346,2014-08-01,2015-07-01
0000-0001-5177-6747,7a83b617,,2007-01-01
0000-0001-5177-6747,7a83b617,,2002-01-01
0000-0001-5177-6747,7a83b617,,1998-01-01
0000-0001-5177-6747,7a83b617,2015-01-01,2023-01-01
0000-0001-5177-6747,7a83b617,2011-01-01,2015-01-01
0000-0001-5177-6747,7a83b617,2005-01-01,2011-01-01
0000-0001-5177-6747,b22b2ad9,1998-01-01,2005-01-01
0000-0001-5177-6747,https://ror.org/04z8k9a98,2024-01-01,
0000-0001-5177-9016,https://ror.org/052gg0110,,
0000-0001-5188-3104,074c9bd7,,
0000-0001-5188-6540,12377,2014-09-19,2017-03-30
0000-0001-5188-6540,12474,2018-09-06,2022-01-01
0000-0001-5188-6540,66717,2007-09-02,2012-11-28
0000-0001-5194-6056,117139,1997-01-01,2004-01-01
0000-0001-5194-6056,1811,2010-01-01,2013-01-01
0000-0001-5194-6056,1861,2010-01-01,2013-01-01
0000-0001-5194-6056,202552,2022-10-01,
0000-0001-5194-6056,202552,2017-01-01,2022-08-31
0000-0001-5194-6056,28196,2007-01-01,2009-01-01
0000-0001-5194-6056,28196,2003-01-01,2006-01-01
0000-0001-5194-6056,28196,1998-01-01,2003-01-01
0000-0001-5194-6056,52830,2018-01-01,
0000-0001-5194-6056,84436,2006-01-01,2010-01-01
0000-0001-5194-6056,84436,2016-01-01,2017-01-01
0000-0001-5194-6056,84436,2014-01-01,2015-01-01
0000-0001-5196-5791,4508,1989-10-01,1997-02-07
0000-0001-5196-5791,http://dx.doi.org/10.13039/501100006626,1983-09-01,1989-06-30
0000-0001-5198-8926,8e1e0212,1972-01-01,
0000-0001-5202-4969,37707,2012-04-01,2015-03-07
0000-0001-5202-4969,62fc8df1,2021-04-01,
0000-0001-5203-0736,14903,,2005-01-01
0000-0001-5203-0736,14903,2012-01-01,
0000-0001-5203-5609,4919,,
0000-0001-5203-5609,4919,,
0000-0001-5203-5609,4919,,
0000-0001-5203-5609,4919,,
0000-0001-5203-5609,4919,,
0000-0001-5203-5609,61504,2000-10-01,2005-12-31
0000-0001-5203-5609,61504,2000-10-01,2005-12-31
0000-0001-5203-5609,61504,2000-10-01,2005-12-31
0000-0001-5203-5609,61504,2000-10-01,2005-12-31
0000-0001-5203-5609,61504,2000-10-01,2005-12-31
0000-0001-5203-5609,http://dx.doi.org/10.13039/501100003068,1998-11-01,2000-08-30
0000-0001-5203-5609,http://dx.doi.org/10.13039/501100003068,1998-11-01,2000-08-30
0000-0001-5203-5609,http://dx.doi.org/10.13039/501100003068,1998-11-01,2000-08-30
0000-0001-5203-5609,http://dx.doi.org/10.13039/501100003068,1998-11-01,2000-08-30
0000-0001-5203-5609,http://dx.doi.org/10.13039/501100003068,1998-11-01,2000-08-30
0000-0001-5205-7293,12222,1992-08-04,
0000-0001-5206-4450,http://dx.doi.org/10.13039/501100001636,2019-01-01,
0000-0001-5208-3432,1a0185f6,2010-01-01,2021-06-18
0000-0001-5208-3432,1a0185f6,2010-01-01,2021-06-18
0000-0001-5208-3432,55d04e5f,2011-01-01,2020-01-01
0000-0001-5208-3432,55d04e5f,2011-01-01,2020-01-01
0000-0001-5208-3432,6684,2002-01-01,2009-01-01
0000-0001-5208-3432,6684,2002-01-01,2009-01-01
0000-0001-5208-3432,6686,1996-01-01,2000-01-01
0000-0001-5208-3432,6686,1996-01-01,2000-01-01
0000-0001-5208-3432,7e903951,2021-06-21,2023-01-06
0000-0001-5208-3432,7e903951,2021-06-21,2023-01-06
0000-0001-5208-3432,85f64ec8,2023-01-09,
0000-0001-5208-3432,85f64ec8,2023-01-09,
0000-0001-5212-2104,https://ror.org/02en5vm52,2019-01-01,2021-01-01
0000-0001-5212-2104,https://ror.org/02en5vm52,2021-11-03,
0000-0001-5212-2104,https://ror.org/02en5vm52,2019-01-01,2021-01-01
0000-0001-5212-2104,https://ror.org/02en5vm52,2021-11-03,
0000-0001-5212-7052,1371,1998-01-01,2000-01-01
0000-0001-5212-7052,3728,2000-01-01,2002-01-01
0000-0001-5212-7052,5116,1991-01-01,1998-01-01
0000-0001-5212-7052,8784,2002-01-01,
0000-0001-5212-7052,8788,1988-01-01,1990-01-01
0000-0001-5213-1932,grid.7256.6,,
0000-0001-5215-7999,153521,2011-01-01,2016-01-01
0000-0001-5215-7999,153521,2009-01-01,2011-01-01
0000-0001-5215-7999,9579d782,2016-01-01,
0000-0001-5216-681X,08c6b7a0,1997-10-01,2003-12-07
0000-0001-5216-681X,08c6b7a0,1997-10-01,2003-12-07
0000-0001-5216-681X,08c6b7a0,1997-10-01,2003-12-07
0000-0001-5216-681X,795157b1,2003-10-04,2008-12-12
0000-0001-5216-681X,795157b1,2003-10-04,2008-12-12
0000-0001-5216-681X,795157b1,2003-10-04,2008-12-12
0000-0001-5216-681X,https://ror.org/033003e23,,
0000-0001-5216-681X,https://ror.org/033003e23,,
0000-0001-5216-681X,https://ror.org/033003e23,,
0000-0001-5220-5460,242612,1990-09-01,1997-05-31
0000-0001-5220-5460,5762,2000-08-21,
0000-0001-5220-5460,6429,,1989-01-01
0000-0001-5220-5460,6429,,1988-01-01
0000-0001-5227-5637,121443,2016-11-21,
0000-0001-5227-5637,https://ror.org/04sppb023,2019-09-01,
0000-0001-5227-5637,https://ror.org/05crjpb27,2012-09-01,2014-10-16
0000-0001-5227-6998,http://dx.doi.org/10.13039/100007911,2020-01-01,
0000-0001-5227-6998,http://dx.doi.org/10.13039/100007911,2020-01-01,
0000-0001-5227-6998,https://ror.org/04t5xt781,2015-01-01,2019-01-01
0000-0001-5227-6998,https://ror.org/04t5xt781,2015-01-01,2019-01-01
0000-0001-5227-9531,247928,,1979-01-01
0000-0001-5227-9531,68892,1980-11-28,
0000-0001-5232-1648,8783,2022-02-14,
0000-0001-5232-1648,8fcfdfb1,2016-09-01,2021-12-31
0000-0001-5232-1648,grid.266100.3,2022-01-01,2022-02-11
0000-0001-5232-9404,1374,1998-10-01,
0000-0001-5238-6820,12228,2006-01-01,2011-01-01
0000-0001-5238-6820,grid.4808.4,,
0000-0001-5238-6820,grid.4808.4,2019-01-01,
0000-0001-5238-6820,grid.4808.4,2013-01-01,2019-01-01
0000-0001-5240-1904,2111,2006-01-01,2009-01-01
0000-0001-5240-1904,37442,2014-01-01,
0000-0001-5240-1904,378094,2009-01-01,2011-01-01
0000-0001-5240-1904,54616,2002-01-01,2005-01-01
0000-0001-5242-5527,37580,2014-01-01,2018-01-01
0000-0001-5242-5527,37580,2014-01-01,2018-01-01
0000-0001-5242-5527,6469,2019-09-01,
0000-0001-5242-5527,6469,2019-09-01,
0000-0001-5242-5527,grid.4714.6,2016-01-01,2017-01-01
0000-0001-5242-5527,grid.4714.6,2016-01-01,2017-01-01
0000-0001-5248-1043,19005,,
0000-0001-5248-1043,37580,2020-11-01,
0000-0001-5248-1043,9310,,
0000-0001-5248-1043,e1280e5f,,
0000-0001-5252-7662,5798,2016-01-04,2022-10-31
0000-0001-5252-7662,5798,2016-01-04,2022-10-31
0000-0001-5252-7662,https://ror.org/042nb2s44,2022-11-01,
0000-0001-5252-7662,https://ror.org/042nb2s44,2022-11-01,
0000-0001-5253-8855,131738,2019-01-01,2022-01-01
0000-0001-5253-8855,84257,2014-01-01,2019-01-01
0000-0001-5253-8855,grid.15781.3a,2011-01-01,2012-01-01
0000-0001-5253-8855,grid.412041.2,2014-01-01,2018-01-01
0000-0001-5253-8855,grid.412041.2,2012-01-01,2014-01-01
0000-0001-5253-8855,grid.440898.9,2010-01-01,2011-01-01
0000-0001-5253-8855,https://ror.org/05cf8a891,2022-01-01,
0000-0001-5255-8266,11496,2006-01-01,2010-01-01
0000-0001-5255-8266,1724,2015-01-01,2019-01-01
0000-0001-5255-8266,228102,2008-01-01,2014-01-01
0000-0001-5255-8266,2f6f7532,2020-01-01,2021-01-01
0000-0001-5255-8266,4904,2021-01-01,
0000-0001-5255-8266,4905,2014-01-01,2015-01-01
0000-0001-5255-8266,6ae18c89,2015-01-01,2018-01-01
0000-0001-5255-8266,grid.6572.6,2017-01-01,2019-01-01
0000-0001-5255-8266,grid.88379.3d,2010-01-01,2014-01-01
0000-0001-5261-3456,grid.4491.8,2018-01-01,
0000-0001-5261-3456,grid.4491.8,2016-01-01,2018-01-01
0000-0001-5261-3456,grid.4491.8,2013-01-01,2016-01-01
0000-0001-5267-489X,478334,2007-05-07,2014-03-07
0000-0001-5267-489X,478334,2007-05-07,2014-03-07
0000-0001-5267-489X,7284,,
0000-0001-5267-489X,7284,2019-09-25,2020-06-12
0000-0001-5267-489X,7284,,
0000-0001-5267-489X,7284,2019-09-25,2020-06-12
0000-0001-5267-489X,grid.417881.3,2015-09-28,
0000-0001-5267-489X,grid.417881.3,2015-09-28,
0000-0001-5267-489X,grid.430269.a,2003-10-10,2007-05-04
0000-0001-5267-489X,grid.430269.a,2003-10-10,2007-05-04
0000-0001-5268-5476,65106,2006-02-01,
0000-0001-5272-2337,df09f707,2017-01-01,
0000-0001-5272-2337,https://ror.org/035xkbk20,2009-01-19,
0000-0001-5272-2337,https://ror.org/04c3yce28,2021-06-01,
0000-0001-5274-2805,21611,2016-03-01,
0000-0001-5274-2805,349833,2012-10-01,2015-09-24
0000-0001-5274-7040,25989,2021-12-01,
0000-0001-5276-5732,1859,2018-09-01,
0000-0001-5276-5732,1859,2019-03-01,2019-11-30
0000-0001-5276-5732,1859,2018-09-01,
0000-0001-5276-5732,1859,2019-03-01,2019-11-30
0000-0001-5276-5732,21771,2015-07-01,2018-06-30
0000-0001-5276-5732,21771,2011-06-22,2015-06-30
0000-0001-5276-5732,21771,2015-07-01,2018-06-30
0000-0001-5276-5732,21771,2011-06-22,2015-06-30
0000-0001-5276-5732,2546,2003-06-01,2011-05-31
0000-0001-5276-5732,2546,2003-06-01,2009-09-01
0000-0001-5276-5732,2546,2003-06-01,2011-05-31
0000-0001-5276-5732,2546,2003-06-01,2009-09-01
0000-0001-5276-5732,http://dx.doi.org/10.13039/100011022,2019-12-02,
0000-0001-5276-5732,http://dx.doi.org/10.13039/100011022,2019-12-02,
0000-0001-5286-1222,12810,1985-04-01,1987-03-31
0000-0001-5286-1222,12810,1980-04-01,1985-03-31
0000-0001-5289-4219,18572,2015-10-16,
0000-0001-5289-8500,318340,1999-09-01,2003-01-01
0000-0001-5289-8500,37767,1996-10-01,
0000-0001-5291-6246,367958,1988-01-11,
0000-0001-5291-6246,367958,1988-01-11,
0000-0001-5291-6246,97030,1979-07-02,
0000-0001-5292-4369,37829,1999-01-01,2006-01-01
0000-0001-5292-4369,37829,1992-01-01,1997-01-01
0000-0001-5292-4369,70988,2007-01-01,
0000-0001-5292-4369,70988,2007-01-01,2007-01-01
0000-0001-5292-4369,70988,2004-01-01,2006-01-01
0000-0001-5292-4369,72971,1997-01-01,1999-01-01
0000-0001-5292-4369,grid.8051.c,2019-01-01,
0000-0001-5297-8295,1019,,
0000-0001-5297-8295,1019,1998-08-01,
0000-0001-5297-8295,1019,,
0000-0001-5297-8295,1019,1998-08-01,
0000-0001-5297-8295,1019,,
0000-0001-5297-8295,1019,1998-08-01,
0000-0001-5297-8295,1019,,
0000-0001-5297-8295,1019,1998-08-01,
0000-0001-5297-8295,6927,1989-09-01,1993-08-31
0000-0001-5297-8295,6927,1989-09-01,1993-08-31
0000-0001-5297-8295,6927,1989-09-01,1993-08-31
0000-0001-5297-8295,6927,1989-09-01,1993-08-31
0000-0001-5300-8151,44e8618e,2018-01-01,2020-01-01
0000-0001-5300-8151,4be91139,2018-01-01,2020-01-01
0000-0001-5300-8151,8233,2014-08-15,2018-05-20
0000-0001-5300-8151,8233,2017-01-01,2018-01-01
0000-0001-5300-8151,8233,2017-01-01,2017-01-01
0000-0001-5300-8151,8786,2020-10-01,
0000-0001-5300-8151,8786,2021-01-01,
0000-0001-5300-8151,grid.266102.1,2018-06-18,2020-09-25
0000-0001-5303-8123,12338,1984-01-01,1986-01-01
0000-0001-5303-8123,12338,1979-01-01,1984-01-01
0000-0001-5303-8123,12338,1977-01-01,1979-01-01
0000-0001-5303-8123,34053956,,1971-01-01
0000-0001-5303-8123,3463,,1976-06-12
0000-0001-5303-8123,9968,2009-01-01,
0000-0001-5303-8123,9968,2009-01-01,
0000-0001-5303-8123,9968,1986-01-01,2009-01-01
0000-0001-5307-2153,29839,,
0000-0001-5308-2343,37129,2019-03-01,2023-02-28
0000-0001-5308-2343,https://ror.org/04h9pn542,2005-03-01,2014-02-28
0000-0001-5308-2343,https://ror.org/04yka3j04,2014-03-01,2018-02-28
0000-0001-5320-7337,https://ror.org/05a28rw58,2022-11-01,
0000-0001-5323-3666,10624,,
0000-0001-5324-5886,26567,2009-10-01,2012-09-30
0000-0001-5324-5886,44a53d1f,2015-01-04,2016-05-31
0000-0001-5324-5886,9183,2012-10-01,2015-03-31
0000-0001-5324-5886,9373,2016-06-01,2022-10-28
0000-0001-5324-5886,https://ror.org/01hcx6992,2022-01-01,
0000-0001-5326-880X,4919,,
0000-0001-5326-880X,grid.83440.3b,,
0000-0001-5327-1523,2152,1993-01-01,1999-01-01
0000-0001-5327-1523,2152,1992-01-01,1993-01-01
0000-0001-5327-1523,2152,1989-01-01,1992-01-01
0000-0001-5327-1523,2152,1996-01-01,2000-01-01
0000-0001-5327-1523,443bc2e1,2014-01-16,
0000-0001-5327-1523,4615,1996-01-01,1998-01-01
0000-0001-5327-1523,7315,2005-01-01,2013-01-01
0000-0001-5329-192X,9144,,
0000-0001-5329-192X,9184,,
0000-0001-5331-8707,5635,2013-05-25,2015-01-01
0000-0001-5331-8707,5718,2016-06-07,2022-08-11
0000-0001-5331-8707,5718,2015-05-30,2015-09-01
0000-0001-5331-8707,5718,2013-05-25,2013-09-01
0000-0001-5331-8707,6093,2012-09-01,2016-05-31
0000-0001-5331-8707,6093,2015-02-07,2015-12-19
0000-0001-5331-8707,https://ror.org/02vm5rt34,2022-08-12,
0000-0001-5339-251X,https://ror.org/01jsq2704,2020-09-01,
0000-0001-5339-251X,https://ror.org/03db2by73,2006-09-01,2016-05-16
0000-0001-5339-5227,6186,2016-08-01,2020-01-31
0000-0001-5339-5227,grid.9008.1,,2020-02-01
0000-0001-5339-5227,https://ror.org/01g9ty582,2021-11-01,
0000-0001-5339-5227,https://ror.org/01pnej532,2020-02-01,2021-10-31
0000-0001-5347-5948,236858,2014-03-03,
0000-0001-5347-5948,https://ror.org/032q5ym94,,
0000-0001-5347-9260,12310,2019-02-01,
0000-0001-5347-9260,12310,2019-02-01,
0000-0001-5347-9260,12310,2019-02-01,
0000-0001-5347-9260,12310,2019-02-01,
0000-0001-5348-3374,8024,1999-01-01,2003-01-01
0000-0001-5348-8052,27092,,
0000-0001-5348-8052,27092,,
0000-0001-5348-8052,27092,,
0000-0001-5348-8052,27092,,
0000-0001-5348-8052,56555,1998-01-01,
0000-0001-5348-8052,56555,1990-01-01,1998-01-01
0000-0001-5348-8052,56555,1998-01-01,
0000-0001-5348-8052,56555,1990-01-01,1998-01-01
0000-0001-5348-8052,56555,1998-01-01,
0000-0001-5348-8052,56555,1990-01-01,1998-01-01
0000-0001-5348-8052,56555,1998-01-01,
0000-0001-5348-8052,56555,1990-01-01,1998-01-01
0000-0001-5348-8052,807afbcf,2002-01-01,
0000-0001-5348-8052,807afbcf,2002-01-01,
0000-0001-5348-8052,807afbcf,2002-01-01,
0000-0001-5348-8052,807afbcf,2002-01-01,
0000-0001-5348-8052,http://dx.doi.org/10.13039/501100006251,1984-01-01,1990-01-01
0000-0001-5348-8052,http://dx.doi.org/10.13039/501100006251,1984-01-01,1990-01-01
0000-0001-5348-8052,http://dx.doi.org/10.13039/501100006251,1984-01-01,1990-01-01
0000-0001-5348-8052,http://dx.doi.org/10.13039/501100006251,1984-01-01,1990-01-01
0000-0001-5352-3102,01879629,2020-07-01,
0000-0001-5352-3102,202552,2015-01-01,2017-01-01
0000-0001-5352-3102,37799,2007-10-01,2012-01-28
0000-0001-5352-3102,6572,2013-01-01,2015-01-01
0000-0001-5352-3102,7759,2017-01-16,2020-08-31
0000-0001-5352-7947,1974,2010-01-01,2023-01-01
0000-0001-5352-7947,1974,2010-01-01,2023-01-01
0000-0001-5352-7947,1974,2010-01-01,2023-01-01
0000-0001-5352-7947,1974,2010-01-01,2023-01-01
0000-0001-5352-7947,1974,2010-01-01,2023-01-01
0000-0001-5352-7947,339603,2002-01-01,2010-01-01
0000-0001-5352-7947,339603,2002-01-01,2010-01-01
0000-0001-5352-7947,339603,2002-01-01,2010-01-01
0000-0001-5352-7947,339603,2002-01-01,2010-01-01
0000-0001-5352-7947,339603,2002-01-01,2010-01-01
0000-0001-5352-7947,https://ror.org/02bfwt286,2023-01-01,
0000-0001-5352-7947,https://ror.org/02bfwt286,2023-01-01,
0000-0001-5352-7947,https://ror.org/02bfwt286,2023-01-01,
0000-0001-5352-7947,https://ror.org/02bfwt286,2023-01-01,
0000-0001-5352-7947,https://ror.org/02bfwt286,2023-01-01,
0000-0001-5354-1044,6e42795c,,
0000-0001-5354-5889,6396,2019-08-01,
0000-0001-5354-5889,http://dx.doi.org/10.13039/501100008721,2018-08-01,2019-08-01
0000-0001-5356-2419,14707,2003-03-01,
0000-0001-5356-2419,14707,2003-03-01,
0000-0001-5357-1315,3653,2013-09-01,
0000-0001-5357-1315,3653,2009-09-01,2013-05-01
0000-0001-5357-1315,3653,2013-09-01,
0000-0001-5357-1315,3653,2009-09-01,2013-05-01
0000-0001-5357-1315,grid.5254.6,2021-09-01,2022-02-28
0000-0001-5357-1315,grid.5254.6,2021-09-01,2022-02-28
0000-0001-5357-1315,grid.7048.b,2017-10-01,2021-08-31
0000-0001-5357-1315,grid.7048.b,2017-10-01,2021-08-31
0000-0001-5357-1315,https://ror.org/01643wd06,2023-09-29,
0000-0001-5357-1315,https://ror.org/01643wd06,2023-09-29,
0000-0001-5357-5017,114795,2014-08-25,2017-11-14
0000-0001-5357-5017,3169,2000-12-04,2004-10-26
0000-0001-5357-5017,401374,2017-11-15,
0000-0001-5357-5017,42214,2007-01-01,2012-01-01
0000-0001-5357-5017,62400,2012-01-01,2014-01-01
0000-0001-5357-5017,80493,1996-01-01,2000-01-01
0000-0001-5358-8416,4e5c33b2,2007-05-02,
0000-0001-5358-8416,694ac7ce,1988-09-01,1991-11-07
0000-0001-5358-8416,9185,2002-12-01,2007-04-30
0000-0001-5358-8416,9185,1994-12-01,2001-03-31
0000-0001-5358-8416,c8ac8e8f,2001-04-01,2002-11-30
0000-0001-5358-8416,grid.116068.8,1996-08-01,1997-07-31
0000-0001-5359-0225,9c8e36f2,,
0000-0001-5360-7517,12243,2014-01-01,
0000-0001-5360-7517,4083,2014-01-01,2017-01-01
0000-0001-5360-7517,4083,1999-01-01,2004-01-01
0000-0001-5360-7517,6482,1995-01-01,1999-01-01
0000-0001-5360-8114,http://dx.doi.org/10.13039/100007911,2014-01-01,2017-01-01
0000-0001-5360-8114,http://dx.doi.org/10.13039/100008476,2018-01-01,2023-01-01
0000-0001-5363-9041,http://dx.doi.org/10.13039/100006823,2023-01-01,2023-01-01
0000-0001-5363-9041,https://ror.org/027bh9e22,2020-01-01,2023-01-01
0000-0001-5363-9041,https://ror.org/027bh9e22,2017-01-01,2020-01-01
0000-0001-5363-9041,https://ror.org/02d9ce178,2023-01-01,
0000-0001-5363-9041,https://ror.org/02jz4aj89,2023-01-01,
0000-0001-5363-9041,https://ror.org/05xvt9f17,2020-01-01,2020-01-01
0000-0001-5372-3024,37268,2013-07-30,2019-01-01
0000-0001-5372-3024,9470,2018-07-12,2018-12-31
0000-0001-5374-4407,151788,2018-09-01,
0000-0001-5377-6820,https://ror.org/0036c6m19,,
0000-0001-5377-6820,https://ror.org/00rqy9422,2018-01-01,2019-01-01
0000-0001-5377-6820,https://ror.org/036rp1748,2014-01-01,2015-01-01
0000-0001-5377-6820,https://ror.org/04wffgt70,2010-01-01,2014-01-01
0000-0001-5378-1582,2720,,
0000-0001-5378-1582,2720,,
0000-0001-5382-3420,deb11806,,
0000-0001-5390-7026,https://ror.org/00yncr324,,
0000-0001-5390-7026,https://ror.org/00yncr324,,
0000-0001-5390-7026,https://ror.org/02rgb2k63,,
0000-0001-5396-4602,https://ror.org/01111rn36,2019-01-01,2021-01-01
0000-0001-5396-4602,https://ror.org/01111rn36,2016-01-01,2019-01-01
0000-0001-5396-4602,https://ror.org/01111rn36,2019-01-01,2021-01-01
0000-0001-5396-4602,https://ror.org/01111rn36,2016-01-01,2019-01-01
0000-0001-5396-4602,https://ror.org/02be6w209,2022-01-01,
0000-0001-5396-4602,https://ror.org/02be6w209,2022-01-01,
0000-0001-5397-5416,165329,2017-01-01,2019-01-01
0000-0001-5397-5416,382985,2020-09-01,
0000-0001-5397-5416,https://ror.org/01jsgmp44,2020-01-01,
0000-0001-5397-5416,https://ror.org/03y8mtb59,2010-01-01,2014-01-01
0000-0001-5397-6208,e0ed1709,2011-01-04,
0000-0001-5397-7972,9169,2022-12-01,
0000-0001-5398-2368,26487,2015-09-01,2018-03-31
0000-0001-5398-2368,26487,2011-09-01,2015-06-28
0000-0001-5398-2368,26487,2015-09-01,2018-03-31
0000-0001-5398-2368,26487,2011-09-01,2015-06-28
0000-0001-5398-2368,grid.5801.c,2018-10-01,
0000-0001-5398-2368,grid.5801.c,2018-10-01,
0000-0001-5398-2368,grid.5801.c,2018-10-01,
0000-0001-5398-2368,grid.5801.c,2018-10-01,
0000-0001-5398-5569,27188,2001-10-01,2006-12-31
0000-0001-5398-5569,9169,2022-01-28,
0000-0001-5398-5569,9169,2007-01-01,
0000-0001-5398-5569,dd19de9b,2007-01-01,
0000-0001-5405-9065,764c7e87,2002-01-01,
0000-0001-5405-9065,84f917e5,1989-01-01,1991-01-01
0000-0001-5405-9065,8804b5b7,1995-01-01,1997-01-01
0000-0001-5405-9065,8898f6ee,1989-01-01,1991-01-01
0000-0001-5405-9065,9115d7fa,1967-01-01,1980-01-01
0000-0001-5405-9065,9166,1992-01-01,1995-01-01
0000-0001-5405-9065,ddc07ff6,2000-01-01,2002-01-01
0000-0001-5405-9065,deec06fa,,1988-01-01
0000-0001-5405-9065,dfa11a4e,1994-01-01,1995-01-01
0000-0001-5405-9065,grid.413757.3,1999-01-01,2002-01-01
0000-0001-5405-9065,grid.5570.7,1997-01-01,1999-01-01
0000-0001-5405-9065,grid.5570.7,1988-01-01,1991-01-01
0000-0001-5405-9065,http://dx.doi.org/10.13039/100000025,1995-01-01,1997-01-01
0000-0001-5405-9065,http://dx.doi.org/10.13039/501100001661,2000-01-01,2002-01-01
0000-0001-5405-9065,http://dx.doi.org/10.13039/501100007537,1988-01-01,1997-01-01
0000-0001-5405-9065,http://dx.doi.org/10.13039/501100007537,,1994-01-01
0000-0001-5405-9065,http://dx.doi.org/10.13039/501100007537,1980-01-01,1987-01-01
0000-0001-5405-9065,http://dx.doi.org/10.13039/501100007537,1992-01-01,2001-01-01
0000-0001-5411-7560,630469,2022-10-01,
0000-0001-5413-5793,2219,1978-01-01,1981-01-01
0000-0001-5413-5793,2219,,
0000-0001-5413-5793,8166,1989-01-01,1991-01-01
0000-0001-5417-0265,1209,1999-01-01,
0000-0001-5417-0265,26066,2005-06-01,
0000-0001-5417-0265,8124,1990-07-01,1998-12-31
0000-0001-5417-0265,8125,1989-06-15,1994-11-08
0000-0001-5417-0265,8125,1976-08-19,1983-01-28
0000-0001-5418-9759,12655,1978-09-01,1982-07-31
0000-0001-5418-9759,236433,1990-01-01,1993-06-30
0000-0001-5418-9759,77a6c3d7,1993-06-01,1996-01-31
0000-0001-5418-9759,88293fa6,2016-02-01,
0000-0001-5418-9759,a2610163,2004-06-01,2009-07-31
0000-0001-5418-9759,a2610163,1996-01-01,2009-07-31
0000-0001-5418-9759,a6c878a6,2009-07-01,2013-09-30
0000-0001-5418-9759,grid.5386.8,1985-08-01,1990-12-31
0000-0001-5418-9759,http://dx.doi.org/10.13039/501100004147,2013-10-01,2016-01-31
0000-0001-5424-1035,1259,1998-09-01,2003-12-15
0000-0001-5424-1035,1259,1998-09-01,2001-09-01
0000-0001-5424-1035,7284,2022-09-16,
0000-0001-5424-1035,7284,2005-09-15,2011-09-14
0000-0001-5424-1035,grid.184769.5,2004-01-01,2005-09-01
0000-0001-5424-1035,grid.6935.9,1993-09-01,1995-12-27
0000-0001-5424-1035,grid.6935.9,1988-09-01,1993-07-06
0000-0001-5424-1035,http://dx.doi.org/10.13039/100007812,2011-09-16,2022-09-15
0000-0001-5425-1946,128844,2021-07-01,
0000-0001-5425-1946,28228,2014-04-01,2019-02-22
0000-0001-5425-1946,53fd2096,2009-02-05,2014-03-14
0000-0001-5425-4610,https://ror.org/02s376052,2023-01-01,2024-01-01
0000-0001-5425-4610,https://ror.org/02s376052,2017-01-01,2024-01-01
0000-0001-5425-4610,https://ror.org/02s376052,2017-01-01,2024-01-01
0000-0001-5429-505X,58975,2011-03-01,
0000-0001-5429-505X,58975,2011-03-01,
0000-0001-5429-505X,9071428f,1998-03-01,2001-10-30
0000-0001-5429-505X,9071428f,1998-03-01,2001-10-30
0000-0001-5430-8631,105596,,
0000-0001-5430-8631,https://ror.org/03ygmq230,,
0000-0001-5431-1945,71541,2021-06-07,
0000-0001-5433-1030,27218,2004-01-01,
0000-0001-5433-1030,9188,1993-01-01,1996-01-01
0000-0001-5436-6532,3078,2013-01-01,2019-01-01
0000-0001-5436-6532,3078,2018-09-01,2023-05-31
0000-0001-5436-6532,3557,2005-01-01,2010-01-01
0000-0001-5436-6532,3930,2001-01-01,2005-01-01
0000-0001-5436-6532,3930,2001-01-01,2005-01-01
0000-0001-5436-6532,http://dx.doi.org/10.13039/100011610,2023-10-02,
0000-0001-5438-5151,54588,,
0000-0001-5438-5151,54588,,
0000-0001-5438-5151,54588,,
0000-0001-5438-5151,54588,,
0000-0001-5444-8829,162d3da3,2018-04-01,
0000-0001-5444-8829,347c7103,2011-04-01,2018-03-31
0000-0001-5444-8829,347c7103,2010-04-01,2011-03-31
0000-0001-5444-8829,5798,2006-08-01,2010-03-01
0000-0001-5444-8829,7512ed81,2001-04-01,2006-03-31
0000-0001-5444-8829,http://dx.doi.org/10.13039/501100004721,2019-04-01,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,233540,,
0000-0001-5445-0507,9188,1994-01-01,2000-01-01
0000-0001-5445-0507,9188,1994-01-01,2000-01-01
0000-0001-5445-0507,9188,1994-01-01,2000-01-01
0000-0001-5445-0507,9188,1994-01-01,2000-01-01
0000-0001-5445-0507,9188,1994-01-01,2000-01-01
0000-0001-5445-0507,9188,1994-01-01,2000-01-01
